"User-ID","Location","Age"
"23929","norman, oklahoma, usa","73"
"23932","cushing, oklahoma, usa",NULL
"23933","burleson, texas, usa","43"
"23936","tuscarora, maryland, usa",NULL
"23938","apple valley, california, usa",NULL
"23939","padova, veneto, italy","33"
"23944","riverside, rhode island, usa","48"
"23946","manchester, england, united kingdom","71"
"23948","mendocino, california, usa","83"
"23951","morehead, kentucky, usa","65"
"23952","la ronge, saskatchewan, canada",NULL
"23953","glasgow, kentucky, usa","59"
"23958","memphis, tennessee, usa","47"
"23961","waltham, massachusetts, usa","38"
"23965","shelbyville, kentucky, usa","71"
"23966","portland, oregon, usa",NULL
"23980","malden, massachusetts, usa","48"
"23986","montreal, quebec, canada",NULL
"23987","novara, piemonte, italy","21"
"23993","aliso viejo, california, usa","58"
"23997","jacksonville, florida, usa","35"
"24009","iowa city, iowa, usa",NULL
"24011","minneapolis, minnesota, usa",NULL
"24012","torino, piemonte, italy","23"
"24014","durham, north carolina, usa",NULL
"24018","colchester, connecticut, usa","61"
"24020","spokane, washington, usa","26"
"24025","edmonton, alberta, canada",NULL
"24027","hagerstown, maryland, usa",NULL
"24028","danville, illinois, usa",NULL
"24031","milan, lombardia, italy",NULL
"24036","bradford, rhode island, usa",NULL
"24044","livingston, texas, usa","65"
"24052","barnardsville, north carolina, usa",NULL
"24053","huntington beach, california, usa",NULL
"24054","mount vernon, washington, usa","66"
"24057","hartwell, georgia, usa","63"
"24060","twickenham, england, united kingdom",NULL
"24061","austin, texas, usa",NULL
"24064","warrington, pennsylvania, usa","48"
"24070","london, n/a, united kingdom",NULL
"24082","kuala lumpur, wilayah persekutuan, malaysia","28"
"24085","rockford, illinois, usa",NULL
"24088","grosse pointe park, michigan, usa",NULL
"24090","prospect, connecticut, usa","59"
"24100","germantown, md, maryland, usa","31"
"24105","ewing, ,","34"
"24111","redmond, washington, usa","29"
"24115","richmond hill, georgia, usa",NULL
"24118","toronto, ontario, canada","15"
"24120","bexhill on sea, n/a, united kingdom","51"
"24123","cambridge, cambridgeshire, united kingdom",NULL
"24132","london, england, united kingdom","24"
"24140","myerstown, pennsylvania, usa","14"
"24144","elkhart, indiana, usa",NULL
"24145","los angeles, california, usa","35"
"24147","indianapolis, indiana, usa","31"
"24150","nashville, tennessee, usa",NULL
"24153","berkeley, california, usa","66"
"24160","nampa, idaho, usa","27"
"24162","minneapolis, minnesota, usa","21"
"24169","washington, georgia, usa",NULL
"24172","gawler sth, south australia, australia","45"
"24177","aveiro, aveiro, portugal",NULL
"24180","harrisburg, pennsylvania, usa","52"
"24182","santa cruz, california, usa",NULL
"24183","point reyes station, california, usa",NULL
"24186","vineland, new jersey, usa","36"
"24188","college park, maryland, usa",NULL
"24190","calgary, alberta, canada",NULL
"24191","st. louis, missouri, usa",NULL
"24193","buffalo, new york, usa","33"
"24194","palos hills, illinois, usa","20"
"24204","tigard, oregon, usa",NULL
"24209","wilsonville, oregon, usa","13"
"24211","ypsilanti, michigan, usa","56"
"24215","new orleans, louisiana, usa","27"
"24217","red bank, new jersey, usa",NULL
"24220","coeur d`alene, idaho, usa",NULL
"24221","ames, iowa, usa","49"
"24222","erie, pennsylvania, usa","48"
"24223","providence, rhode island, usa",NULL
"24224","san diego, california, usa",NULL
"24226","alexandria, virginia, usa","30"
"24234","toronto, ontario, canada","61"
"24236","bergamo, lombardia, italy",NULL
"24240","st. paul, minnesota, usa","34"
"24242","roswell, georgia, usa","45"
"24243","vineland, new jersey, usa","57"
"24250","limoges, haute-vienne, france","21"
"24251","north hills, california, usa",NULL
"24256","napa, california, usa","15"
"24261","manchester, connecticut, usa","55"
"24262","north brunswick, new jersey, usa","16"
"24267","austin, texas, usa",NULL
"24278","london, england, united kingdom","28"
"24279","portland, oregon, usa","30"
"24283","wien, wien, austria","27"
"24284","freeville, new york, usa","52"
"24299","tucson, arizona, usa","27"
"24301","maple bay, british columbia, canada",NULL
"24309","eugene, oregon, usa",NULL
"24313","vernon, british columbia, canada",NULL
"24314","tenino, washington, usa",NULL
"24325","sydney, new south wales, australia","26"
"24329","oviedo, asturias, spain","22"
"24333","riverside, california, usa","24"
"24334","chelmsford, massachusetts, usa",NULL
"24335","pocatello, idaho, usa",NULL
"24342","boston, new york, usa","43"
"24344","palm coast, florida, usa","57"
"24346","beverly hills, california, usa","50"
"24348","sacramento, california, usa",NULL
"24352","ontario, california, usa","31"
"24357","london, ,","53"
"24362","charleston, south carolina, usa",NULL
"24365","olympia, washington, usa","47"
"24368","greer, south carolina, usa",NULL
"24375","deventer, overijssel,",NULL
"24379","brighton, massachusetts, usa","25"
"24380","paderborn, nordrhein-westfalen, germany","28"
"24381","terrassa, catalunya, spain","54"
"24382","gorgonzola, lombardia, italy",NULL
"24385","sebastopol, california, usa",NULL
"24386","sao paulo, sao paulo, brazil","15"
"24389","rio de janeiro, rio de janeiro, brazil",NULL
"24390","14482 potsdam, berlin, germany",NULL
"24391","lakewood, washington, usa","55"
"24392","schloss holte, nordrhein-westfalen, germany",NULL
"24394","santa barbara, california, usa",NULL
"24395","champaign, illinois, usa",NULL
"24398","turin, piemonte, italy","30"
"24401","florence, toscana, italy","38"
"24407","bergamo, lombardia, italy",NULL
"24409","scottsdale, arizona, usa","40"
"24410","dresden, sachsen, germany","30"
"24413","ravenna, emilia romagna, italy","36"
"24415","madrid, n/a, spain","25"
"24417","padova, veneto, italy",NULL
"24420","fuengirola, andalucia, spain","15"
"24427","lafayette, new york, usa",NULL
"24432","montreal, quebec, canada",NULL
"24433","deventer, overijssel, netherlands","37"
"24434","stuttgart, baden württemberg, germany","39"
"24437","victoria, british columbia, canada",NULL
"24440","lisboa, lisboa, portugal","35"
"24443","saint paul, minnesota, usa",NULL
"24449","palmdale, california, usa",NULL
"24452","portland, oregon, usa","42"
"24455","creston, british columbia, canada",NULL
"24458","ingolstadt, bavaria, germany","37"
"24459","augsburg, bayern, germany","47"
"24462","barcelona, catalunya, spain","1"
"24464","berlin, berlin, germany","45"
"24466","trieste, friuli venezia giulia, italy","32"
"24467","dordrecht, zuid holland, netherlands",NULL
"24479","nürnberg, bayern, germany","33"
"24493","dublin 1, n/a, ireland","20"
"24495","estes park, colorado, usa",NULL
"24496","lord`s valley, pennsylvania, usa",NULL
"24497","van nuys, california, usa","15"
"24501","deerfield, michigan, usa","38"
"24509","pocono lake, pennsylvania, usa",NULL
"24510","casalgrande, reggio emilia, italy","29"
"24513","oakland, california, usa",NULL
"24515","jacksonville, florida, usa","28"
"24518","beloit, wisconsin, usa","20"
"24519","kingwood, texas, usa",NULL
"24525","denver, colorado, usa","28"
"24527","saint paul, minnesota, usa","29"
"24529","bergeggi(savona), liguria, italy",NULL
"24530","los angeles, california, usa",NULL
"24531","sherwood park, alberta, canada","43"
"24533","oshawa, ontario, canada","57"
"24537","south tamworth, new hampshire, usa","57"
"24540","chardon, ohio, usa",NULL
"24546","chiusa di pesio (cn), piemonte, italy",NULL
"24547","penafiel, vale do sousa, portugal",NULL
"24548","genève, geneva, switzerland",NULL
"24556","kitchener, ontario, canada","40"
"24557","eugene, oregon, usa",NULL
"24558","frisco, colorado, usa","44"
"24561","barrington, rhode island, usa","38"
"24562","omaha, nebraska, usa",NULL
"24567","houston, texas, usa",NULL
"24568","providence, rhode island, usa",NULL
"24569","red deer, alberta, canada",NULL
"24570","brooklyn, new york, usa","36"
"24575","surrey, british columbia, canada","68"
"24576","new york, new york, usa","31"
"24578","citrus heights, california, usa","38"
"24585","norman, oklahoma, usa",NULL
"24590","mcdonald, pennsylvania, usa",NULL
"24591","tucson, arizona, usa","38"
"24597","lakeland, florida, usa",NULL
"24598","los angeles, california, usa","33"
"24601","mons, hainault, belgium","34"
"24603","crawford, texas, usa",NULL
"24606","gold coast, queensland, australia","38"
"24609","universal city, texas, usa",NULL
"24612","houston, texas, usa",NULL
"24615","hannover, niedersachsen, germany","40"
"24621","berkley, ,",NULL
"24622","amity harbor, new york, usa",NULL
"24623","san jose, california, usa",NULL
"24624","decatur, georgia, usa","38"
"24627","janesville, wisconsin, usa","36"
"24632","kankakee, illinois, usa",NULL
"24633","boca raton, florida, usa","13"
"24636","grand rapids, michigan, usa","57"
"24637","palmyra, new york, usa",NULL
"24639","denmark, maine, usa","15"
"24640","syracuse, new york, usa",NULL
"24641","chico, california, usa",NULL
"24642","edmonton, alberta, canada","35"
"24646","blue haven, new south wales, australia","66"
"24648","kingston, ontario, canada","60"
"24651","ardmore, pennsylvania, usa",NULL
"24659","nashville, tennessee, usa","49"
"24661","castelvetro piacentino, emilia romagna, italy",NULL
"24662","beja, baixo alentejo, portugal","49"
"24664","nelas, beira litoral, portugal",NULL
"24667","barcelona, catalunya, spain","25"
"24672","london, london, united kingdom",NULL
"24677","astoria, new york, usa","28"
"24682","hamburg, hamburg, germany",NULL
"24685","worcester, massachusetts, usa","62"
"24689","helsinki, uusimaa, finland","24"
"24694","gatineau, québec, canada",NULL
"24695","mérida, yucatán, mexico","21"
"24697","canoga park, california, usa","48"
"24699","new york, new york, usa","34"
"24702","ashfield, western australia, australia","33"
"24709","annandale, new south wales, australia","55"
"24711","austin, texas, usa","50"
"24716","hamburg, hamburg, germany","29"
"24717","paris, n/a, france","23"
"24727","ratzeburg, schleswig-holstein, germany",NULL
"24733","oswego, new york, usa","32"
"24737","isny im allgäu, baden-wuerttemberg, germany",NULL
"24746","seoul, n/a, south korea",NULL
"24747","barcelona, barcelona, spain","29"
"24751","mclen, texas, usa","53"
"24757","jaipur, rajasthan, india","54"
"24759","london, england, united kingdom",NULL
"24767","san diego, california, usa","28"
"24768","fairfax county, virginia, usa","58"
"24769","beavercreek, ohio, usa","54"
"24771","cary, north carolina, usa","42"
"24772","lake forest park, washington, usa","36"
"24773","amsterdam, noord holland, netherlands",NULL
"24778","london, england, united kingdom",NULL
"24781","redding, california,",NULL
"24790","logan, ohio, usa","34"
"24792","gif-sur-yvette, ile de france, france","42"
"24801","venlo, limburg, netherlands",NULL
"24805","central square, new york, usa","50"
"24807","hennef, nordrhein-westfalen, germany",NULL
"24813","creglingen, baden-wuerttemberg, germany",NULL
"24824","orangeburg, south carolina, usa",NULL
"24825","denzlingen, baden-wuerttemberg, germany","21"
"24830","dallgow, brandenburg, germany","16"
"24835","san francisco, california, usa","51"
"24838","vanloser, abruzzo, canada",NULL
"24843","newton, iowa, usa",NULL
"24846","kingsburg, california, usa","56"
"24853","sydney, new south wales, australia",NULL
"24863","fairborn, ohio, usa","45"
"24868","swaffham, england, united kingdom","20"
"24869","nashua, new hampshire, usa",NULL
"24872","chula vista, california, usa","65"
"24878","ottawa, ontario, canada",NULL
"24889","shanghai, shanghai, china","22"
"24890","norcross, minnesota, usa",NULL
"24894","toronto, ontario, canada","34"
"24898","berlin, berlin, germany","31"
"24900","torino, piemonte, italy","29"
"24910","seattle, washington, usa",NULL
"24916","staten island, new york, usa","48"
"24919","bloomington, indiana, usa",NULL
"24921","higley, arizona, usa","29"
"24922","wolverhampton, england, united kingdom","45"
"24925","spanish fork, utah, usa","53"
"24926","halifax, nova scotia, canada","49"
"24932","greenbelt, maryland, usa","34"
"24933","long island, new york, usa","44"
"24934","marshfield, massachusetts, usa",NULL
"24936","portland, oregon, usa",NULL
"24937","incline village, nevada, usa","73"
"24940","macungie, pennsylvania, usa","65"
"24944","waukegan, illinois, usa",NULL
"24945","radbruch, , germany","22"
"24949","etobicoke, ontario, canada","35"
"24956","regina, saskatchewan, canada",NULL
"24960","florence, kentucky, usa","44"
"24969","santa rosa, california, usa","40"
"24973","houston, texas, usa",NULL
"24974","oceanside, california, usa",NULL
"24975","st louis, missouri, usa","52"
"24980","mclean, virginia, usa",NULL
"24982","lincoln, nebraska, usa",NULL
"24995","ballwin, missouri, usa","56"
"25003","tokyo, tokyo, japan",NULL
"25008","oak harbor, washington, usa","28"
"25009","houston, texas, usa","39"
"25010","simi valley, california, usa",NULL
"25012","san carlos, california, usa","46"
"25019","san mateo, ca, usa",NULL
"25021","huntington beach, california, usa",NULL
"25028","oakland, california, usa","35"
"25032","southwell, england, united kingdom",NULL
"25038","tucker, georgia, usa","30"
"25041","stuttgart, baden-württemberg, germany",NULL
"25047","cayucos, n/a, usa",NULL
"25048","huddersfield, england, united kingdom",NULL
"25051","baltimore, maryland, usa","14"
"25052","ottawa, ontario, canada","23"
"25054","pecos, new mexico, usa","29"
"25060","jacksonville beach, florida, usa","55"
"25062","sonora, ,",NULL
"25067","santa monica, california, usa",NULL
"25069","dublin, ohio, usa",NULL
"25071","thunder bay, ontario, canada","69"
"25074","15526 reichenwalde, brandenburg, germany","51"
"25076","braunschweig, niedersachsen, germany","34"
"25078","washington, illinois, usa","79"
"25079","stuttgart, baden-wuerttemberg, germany","54"
"25090","london, england, united kingdom",NULL
"25102","center harbor, new hampshire, usa","54"
"25103","somerville, massachusetts, usa","29"
"25105","vancouver, british columbia, canada","62"
"25109","naperville, illinois, usa","42"
"25122","san mateo, california, usa",NULL
"25123","gulfport, florida, usa","26"
"25124","seattle, washington, usa",NULL
"25127","greenwich, connecticut, usa",NULL
"25129","barboursville, virginia, usa",NULL
"25131","grimes, iowa, usa",NULL
"25132","sarasota, florida, usa",NULL
"25134","novato, california, usa",NULL
"25138","st. peters, missouri, usa",NULL
"25139","daly city, california, usa","55"
"25140","jacksonville, oregon, usa","54"
"25143","superior, wisconsin, usa",NULL
"25150","wasilla, alaska, usa","36"
"25153","oakland, maryland, usa",NULL
"25154","auckland, auckland, new zealand",NULL
"25157","cologne, nrw, germany",NULL
"25158","edinburgh, scotland, united kingdom","26"
"25162","new orleans, louisiana, usa","50"
"25165","lineville, alabama, usa","50"
